,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
21967,,Guatemala,15.7835,-90.2308,3/5/20,0.0,0.0,0.0
21968,,Mauritania,21.0079,10.9408,3/5/20,0.0,0.0,0.0
21969,,Rwanda,-1.9403,29.8739,3/5/20,0.0,0.0,0.0
21970,,Saint Lucia,13.9094,-60.9789,3/5/20,0.0,0.0,0.0
21971,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/5/20,0.0,0.0,0.0
21972,,Suriname,3.9193,-56.0278,3/5/20,0.0,0.0,0.0
21975,,Kosovo,42.6026,20.903,3/5/20,0.0,0.0,0.0
21978,,Central African Republic,6.6111,20.9394,3/5/20,0.0,0.0,0.0
21979,,Congo (Brazzaville),-4.0383,21.7587,3/5/20,0.0,0.0,0.0
21980,,Equatorial Guinea,1.5,10.0,3/5/20,0.0,0.0,0.0
21982,,Uzbekistan,41.3775,64.5853,3/5/20,0.0,0.0,0.0
21986,,Benin,9.3077,2.3158,3/5/20,0.0,0.0,0.0
21987,,Liberia,6.4281,-9.4295,3/5/20,0.0,0.0,0.0
21989,,Somalia,5.1521,46.1996,3/5/20,0.0,0.0,0.0
21990,,Tanzania,-6.369,34.8888,3/5/20,0.0,0.0,0.0
21994,,Barbados,13.1939,-59.5432,3/5/20,0.0,0.0,0.0
21995,,Montenegro,42.5,19.3,3/5/20,0.0,0.0,0.0
21996,,Kyrgyzstan,41.2044,74.7661,3/5/20,0.0,0.0,0.0
21997,,Mauritius,-20.2,57.5,3/5/20,0.0,0.0,0.0
21999,,Zambia,-15.4167,28.2833,3/5/20,0.0,0.0,0.0
22000,,Djibouti,11.8251,42.5903,3/5/20,0.0,0.0,0.0
22001,,"Gambia, The",13.4432,-15.3101,3/5/20,0.0,0.0,0.0
22003,,"Bahamas, The",25.0343,-77.3963,3/5/20,0.0,0.0,0.0
22007,,Chad,15.4542,18.7322,3/5/20,0.0,0.0,0.0
22008,,El Salvador,13.7942,-88.8965,3/5/20,0.0,0.0,0.0
22009,,Fiji,-17.7134,178.065,3/5/20,0.0,0.0,0.0
22010,,Nicaragua,12.8654,-85.2072,3/5/20,0.0,0.0,0.0
22011,,Madagascar,-18.7669,46.8691,3/5/20,0.0,0.0,0.0
22012,,Haiti,18.9712,-72.2852,3/5/20,0.0,0.0,0.0
22013,,Angola,-11.2027,17.8739,3/5/20,0.0,0.0,0.0
22014,,Cabo Verde,16.5388,-23.0418,3/5/20,0.0,0.0,0.0
22016,,Niger,17.6078,8.0817,3/5/20,0.0,0.0,0.0
22017,,Papua New Guinea,-6.315,143.9555,3/5/20,0.0,0.0,0.0
22019,,Zimbabwe,-20.0,30.0,3/5/20,0.0,0.0,0.0
22021,,Cape Verde,15.1111,-23.6167,3/5/20,0.0,0.0,0.0
22022,,East Timor,-8.55,125.56,3/5/20,0.0,0.0,0.0
22023,,Eritrea,15.1794,39.7823,3/5/20,0.0,0.0,0.0
22024,,Uganda,1.0,32.0,3/5/20,0.0,0.0,0.0
22025,,Dominica,15.415,-61.371,3/5/20,0.0,0.0,0.0
22026,,Grenada,12.1165,-61.679,3/5/20,0.0,0.0,0.0
22027,,Mozambique,-18.6657,35.5296,3/5/20,0.0,0.0,0.0
22028,,Syria,34.8021,38.9968,3/5/20,0.0,0.0,0.0
22029,,Timor-Leste,-8.8742,125.7275,3/5/20,0.0,0.0,0.0
22030,,Guadeloupe,16.265,-61.551,3/5/20,0.0,0.0,0.0
22031,,Reunion,-21.1151,55.5364,3/5/20,0.0,0.0,0.0
22032,,French Guiana,3.9339,-53.1258,3/5/20,0.0,0.0,0.0
22033,,Mayotte,-12.8275,45.1662,3/5/20,0.0,0.0,0.0
22036,,Greenland,72.0,-40.0,3/5/20,0.0,0.0,0.0
22037,,Guam,13.4443,144.7937,3/5/20,0.0,0.0,0.0
22038,,Guernsey,49.45,-2.58,3/5/20,0.0,0.0,0.0
22039,,Jersey,49.19,-2.11,3/5/20,0.0,0.0,0.0
22040,,Puerto Rico,18.2,-66.5,3/5/20,0.0,0.0,0.0
22041,,Republic of the Congo,-1.44,15.556,3/5/20,0.0,0.0,0.0
22042,,The Bahamas,24.25,-76.0,3/5/20,0.0,0.0,0.0
22043,,The Gambia,13.4667,-16.6,3/5/20,0.0,0.0,0.0
22044,,Thailand,15.0,101.0,3/6/20,48.0,1.0,31.0
22045,,Japan,36.0,138.0,3/6/20,420.0,6.0,46.0
22046,,Singapore,1.2833,103.8333,3/6/20,130.0,0.0,78.0
22047,,Nepal,28.1667,84.25,3/6/20,1.0,0.0,1.0
22048,,Malaysia,2.5,112.5,3/6/20,83.0,0.0,22.0
22053,,Cambodia,11.55,104.9167,3/6/20,1.0,0.0,1.0
22054,,Sri Lanka,7.0,81.0,3/6/20,1.0,0.0,1.0
22055,,Germany,51.0,9.0,3/6/20,670.0,0.0,17.0
22056,,Finland,64.0,26.0,3/6/20,15.0,0.0,1.0
22057,,United Arab Emirates,24.0,54.0,3/6/20,29.0,0.0,5.0
22058,,Philippines,13.0,122.0,3/6/20,5.0,1.0,1.0
22059,,India,21.0,78.0,3/6/20,31.0,0.0,3.0
22060,,Italy,43.0,12.0,3/6/20,4636.0,197.0,523.0
22061,,Sweden,63.0,16.0,3/6/20,101.0,0.0,0.0
22062,,Spain,40.0,-4.0,3/6/20,400.0,5.0,2.0
22064,,Belgium,50.8333,4.0,3/6/20,109.0,0.0,1.0
22065,,Egypt,26.0,30.0,3/6/20,15.0,0.0,1.0
22067,,Lebanon,33.8547,35.8623,3/6/20,22.0,0.0,1.0
22068,,Iraq,33.0,44.0,3/6/20,40.0,3.0,0.0
22069,,Oman,21.0,57.0,3/6/20,16.0,0.0,2.0
22070,,Afghanistan,33.0,65.0,3/6/20,1.0,0.0,0.0
22071,,Bahrain,26.0275,50.55,3/6/20,60.0,0.0,4.0
22072,,Kuwait,29.5,47.75,3/6/20,58.0,0.0,0.0
22073,,Algeria,28.0339,1.6596,3/6/20,17.0,0.0,0.0
22074,,Croatia,45.1,15.2,3/6/20,11.0,0.0,0.0
22075,,Switzerland,46.8182,8.2275,3/6/20,214.0,1.0,3.0
22076,,Austria,47.5162,14.5501,3/6/20,55.0,0.0,0.0
22077,,Israel,31.0,35.0,3/6/20,37.0,0.0,2.0
22078,,Pakistan,30.3753,69.3451,3/6/20,6.0,0.0,0.0
22079,,Brazil,-14.235,-51.9253,3/6/20,13.0,0.0,0.0
22080,,Georgia,42.3154,43.3569,3/6/20,4.0,0.0,0.0
22081,,Greece,39.0742,21.8243,3/6/20,45.0,0.0,0.0
22082,,North Macedonia,41.6086,21.7453,3/6/20,3.0,0.0,0.0
22083,,Norway,60.472,8.4689,3/6/20,108.0,0.0,0.0
22084,,Romania,45.9432,24.9668,3/6/20,9.0,0.0,1.0
22085,,Estonia,58.5953,25.0136,3/6/20,10.0,0.0,0.0
22086,,San Marino,43.9424,12.4578,3/6/20,21.0,1.0,0.0
22087,,Belarus,53.7098,27.9534,3/6/20,6.0,0.0,0.0
22088,,Iceland,64.9631,-19.0208,3/6/20,43.0,0.0,0.0
22089,,Lithuania,55.1694,23.8813,3/6/20,1.0,0.0,0.0
22090,,Mexico,23.6345,-102.5528,3/6/20,6.0,0.0,1.0
22091,,New Zealand,-40.9006,174.886,3/6/20,4.0,0.0,0.0
22092,,Nigeria,9.082,8.6753,3/6/20,1.0,0.0,0.0
22094,,Ireland,53.1424,-7.6921,3/6/20,18.0,0.0,0.0
22095,,Luxembourg,49.8153,6.1296,3/6/20,2.0,0.0,0.0
22096,,Monaco,43.7333,7.4167,3/6/20,1.0,0.0,0.0
22097,,Qatar,25.3548,51.1839,3/6/20,8.0,0.0,0.0
22098,,Ecuador,-1.8312,-78.1834,3/6/20,13.0,0.0,0.0
22099,,Azerbaijan,40.1431,47.5769,3/6/20,6.0,0.0,0.0
22100,,Armenia,40.0691,45.0382,3/6/20,1.0,0.0,0.0
22101,,Dominican Republic,18.7357,-70.1627,3/6/20,2.0,0.0,0.0
22102,,Indonesia,-0.7893,113.9213,3/6/20,4.0,0.0,0.0
22103,,Portugal,39.3999,-8.2245,3/6/20,13.0,0.0,0.0
22104,,Andorra,42.5063,1.5218,3/6/20,1.0,0.0,0.0
22106,,Latvia,56.8796,24.6032,3/6/20,1.0,0.0,0.0
22107,,Morocco,31.7917,-7.0926,3/6/20,2.0,0.0,0.0
22108,,Saudi Arabia,24.0,45.0,3/6/20,5.0,0.0,0.0
22109,,Senegal,14.4974,-14.4524,3/6/20,4.0,0.0,0.0
22110,,Argentina,-38.4161,-63.6167,3/6/20,2.0,0.0,0.0
22111,,Chile,-35.6751,-71.543,3/6/20,4.0,0.0,0.0
22112,,Jordan,31.24,36.51,3/6/20,1.0,0.0,0.0
22113,,Ukraine,48.3794,31.1656,3/6/20,1.0,0.0,0.0
22114,,Hungary,47.1625,19.5033,3/6/20,2.0,0.0,0.0
22116,,Liechtenstein,47.14,9.55,3/6/20,1.0,0.0,0.0
22117,,Poland,51.9194,19.1451,3/6/20,5.0,0.0,0.0
22118,,Tunisia,34.0,9.0,3/6/20,1.0,0.0,0.0
22119,,Bosnia and Herzegovina,43.9159,17.6791,3/6/20,2.0,0.0,0.0
22120,,Slovenia,46.1512,14.9955,3/6/20,7.0,0.0,0.0
22121,,South Africa,-30.5595,22.9375,3/6/20,1.0,0.0,0.0
22122,,Bhutan,27.5142,90.4336,3/6/20,1.0,0.0,0.0
22123,,Cameroon,3.848,11.5021,3/6/20,1.0,0.0,0.0
22124,,Colombia,4.5709,-74.2973,3/6/20,1.0,0.0,0.0
22125,,Costa Rica,9.7489,-83.7534,3/6/20,1.0,0.0,0.0
22126,,Peru,-9.19,-75.0152,3/6/20,1.0,0.0,0.0
22127,,Serbia,44.0165,21.0059,3/6/20,1.0,0.0,0.0
22128,,Slovakia,48.669,19.699,3/6/20,1.0,0.0,0.0
22129,,Togo,8.6195,0.8248,3/6/20,1.0,0.0,0.0
22130,,Malta,35.9375,14.3754,3/6/20,0.0,0.0,0.0
22131,,Martinique,14.6415,-61.0242,3/6/20,0.0,0.0,0.0
22132,,Bulgaria,42.7339,25.4858,3/6/20,0.0,0.0,0.0
22133,,Maldives,3.2028,73.2207,3/6/20,0.0,0.0,0.0
22134,,Bangladesh,23.685,90.3563,3/6/20,0.0,0.0,0.0
22135,,Paraguay,-23.4425,-58.4438,3/6/20,0.0,0.0,0.0
22139,,Albania,41.1533,20.1683,3/6/20,0.0,0.0,0.0
22140,,Cyprus,35.1264,33.4299,3/6/20,0.0,0.0,0.0
22141,,Brunei,4.5353,114.7277,3/6/20,0.0,0.0,0.0
22177,,Burkina Faso,12.2383,-1.5616,3/6/20,0.0,0.0,0.0
22178,,Holy See,41.9029,12.4534,3/6/20,1.0,0.0,0.0
22179,,Mongolia,46.8625,103.8467,3/6/20,0.0,0.0,0.0
22180,,Panama,8.538,-80.7821,3/6/20,0.0,0.0,0.0
22199,,Iran,32.0,53.0,3/6/20,4747.0,124.0,913.0
22200,,"Korea, South",36.0,128.0,3/6/20,6593.0,42.0,135.0
22230,,Czechia,49.8175,15.473,3/6/20,18.0,0.0,0.0
22234,,Taiwan*,23.7,121.0,3/6/20,45.0,1.0,12.0
22235,,Vietnam,16.0,108.0,3/6/20,16.0,0.0,16.0
22236,,Russia,60.0,90.0,3/6/20,13.0,0.0,2.0
22239,,Moldova,47.4116,28.3699,3/6/20,0.0,0.0,0.0
22240,,Bolivia,-16.2902,-63.5887,3/6/20,0.0,0.0,0.0
22243,,Honduras,15.2,-86.2419,3/6/20,0.0,0.0,0.0
22247,,Congo (Kinshasa),-4.0383,21.7587,3/6/20,0.0,0.0,0.0
22248,,Cote d'Ivoire,7.54,-5.5471,3/6/20,0.0,0.0,0.0
22250,,Jamaica,18.1096,-77.2975,3/6/20,0.0,0.0,0.0
22251,,Turkey,38.9637,35.2433,3/6/20,0.0,0.0,0.0
22444,,Cuba,22.0,-80.0,3/6/20,0.0,0.0,0.0
22445,,Guyana,5.0,-58.75,3/6/20,0.0,0.0,0.0
22448,,Kazakhstan,48.0196,66.9237,3/6/20,0.0,0.0,0.0
22452,,Ethiopia,9.145,40.4897,3/6/20,0.0,0.0,0.0
22453,,Sudan,12.8628,30.2176,3/6/20,0.0,0.0,0.0
22454,,Guinea,9.9456,-9.6966,3/6/20,0.0,0.0,0.0
22456,,Kenya,-0.0236,37.9062,3/6/20,0.0,0.0,0.0
22457,,Antigua and Barbuda,17.0608,-61.7964,3/6/20,0.0,0.0,0.0
22459,,Uruguay,-32.5228,-55.7658,3/6/20,0.0,0.0,0.0
22460,,Ghana,7.9465,-1.0232,3/6/20,0.0,0.0,0.0
22462,,Namibia,-22.9576,18.4904,3/6/20,0.0,0.0,0.0
22463,,Seychelles,-4.6796,55.492,3/6/20,0.0,0.0,0.0
22464,,Trinidad and Tobago,10.6918,-61.2225,3/6/20,0.0,0.0,0.0
22465,,Venezuela,6.4238,-66.5897,3/6/20,0.0,0.0,0.0
22466,,Eswatini,-26.5225,31.4659,3/6/20,0.0,0.0,0.0
22467,,Gabon,-0.8037,11.6094,3/6/20,0.0,0.0,0.0
22468,,Guatemala,15.7835,-90.2308,3/6/20,0.0,0.0,0.0
22469,,Mauritania,21.0079,10.9408,3/6/20,0.0,0.0,0.0
22470,,Rwanda,-1.9403,29.8739,3/6/20,0.0,0.0,0.0
22471,,Saint Lucia,13.9094,-60.9789,3/6/20,0.0,0.0,0.0
22472,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/6/20,0.0,0.0,0.0
22473,,Suriname,3.9193,-56.0278,3/6/20,0.0,0.0,0.0
22476,,Kosovo,42.6026,20.903,3/6/20,0.0,0.0,0.0
22479,,Central African Republic,6.6111,20.9394,3/6/20,0.0,0.0,0.0
22480,,Congo (Brazzaville),-4.0383,21.7587,3/6/20,0.0,0.0,0.0
22481,,Equatorial Guinea,1.5,10.0,3/6/20,0.0,0.0,0.0
22483,,Uzbekistan,41.3775,64.5853,3/6/20,0.0,0.0,0.0
22487,,Benin,9.3077,2.3158,3/6/20,0.0,0.0,0.0
22488,,Liberia,6.4281,-9.4295,3/6/20,0.0,0.0,0.0
22490,,Somalia,5.1521,46.1996,3/6/20,0.0,0.0,0.0
22491,,Tanzania,-6.369,34.8888,3/6/20,0.0,0.0,0.0
22495,,Barbados,13.1939,-59.5432,3/6/20,0.0,0.0,0.0
22496,,Montenegro,42.5,19.3,3/6/20,0.0,0.0,0.0
22497,,Kyrgyzstan,41.2044,74.7661,3/6/20,0.0,0.0,0.0
22498,,Mauritius,-20.2,57.5,3/6/20,0.0,0.0,0.0
22500,,Zambia,-15.4167,28.2833,3/6/20,0.0,0.0,0.0
22501,,Djibouti,11.8251,42.5903,3/6/20,0.0,0.0,0.0
22502,,"Gambia, The",13.4432,-15.3101,3/6/20,0.0,0.0,0.0
22504,,"Bahamas, The",25.0343,-77.3963,3/6/20,0.0,0.0,0.0
22508,,Chad,15.4542,18.7322,3/6/20,0.0,0.0,0.0
22509,,El Salvador,13.7942,-88.8965,3/6/20,0.0,0.0,0.0
22510,,Fiji,-17.7134,178.065,3/6/20,0.0,0.0,0.0
22511,,Nicaragua,12.8654,-85.2072,3/6/20,0.0,0.0,0.0
22512,,Madagascar,-18.7669,46.8691,3/6/20,0.0,0.0,0.0
22513,,Haiti,18.9712,-72.2852,3/6/20,0.0,0.0,0.0
22514,,Angola,-11.2027,17.8739,3/6/20,0.0,0.0,0.0
22515,,Cabo Verde,16.5388,-23.0418,3/6/20,0.0,0.0,0.0
22517,,Niger,17.6078,8.0817,3/6/20,0.0,0.0,0.0
22518,,Papua New Guinea,-6.315,143.9555,3/6/20,0.0,0.0,0.0
22520,,Zimbabwe,-20.0,30.0,3/6/20,0.0,0.0,0.0
22522,,Cape Verde,15.1111,-23.6167,3/6/20,0.0,0.0,0.0
22523,,East Timor,-8.55,125.56,3/6/20,0.0,0.0,0.0
22524,,Eritrea,15.1794,39.7823,3/6/20,0.0,0.0,0.0
22525,,Uganda,1.0,32.0,3/6/20,0.0,0.0,0.0
22526,,Dominica,15.415,-61.371,3/6/20,0.0,0.0,0.0
22527,,Grenada,12.1165,-61.679,3/6/20,0.0,0.0,0.0
22528,,Mozambique,-18.6657,35.5296,3/6/20,0.0,0.0,0.0
22529,,Syria,34.8021,38.9968,3/6/20,0.0,0.0,0.0
22530,,Timor-Leste,-8.8742,125.7275,3/6/20,0.0,0.0,0.0
22531,,Guadeloupe,16.265,-61.551,3/6/20,0.0,0.0,0.0
22532,,Reunion,-21.1151,55.5364,3/6/20,0.0,0.0,0.0
22533,,French Guiana,3.9339,-53.1258,3/6/20,0.0,0.0,0.0
22534,,Mayotte,-12.8275,45.1662,3/6/20,0.0,0.0,0.0
22537,,Greenland,72.0,-40.0,3/6/20,0.0,0.0,0.0
22538,,Guam,13.4443,144.7937,3/6/20,0.0,0.0,0.0
22539,,Guernsey,49.45,-2.58,3/6/20,0.0,0.0,0.0
22540,,Jersey,49.19,-2.11,3/6/20,0.0,0.0,0.0
22541,,Puerto Rico,18.2,-66.5,3/6/20,0.0,0.0,0.0
22542,,Republic of the Congo,-1.44,15.556,3/6/20,0.0,0.0,0.0
22543,,The Bahamas,24.25,-76.0,3/6/20,0.0,0.0,0.0
22544,,The Gambia,13.4667,-16.6,3/6/20,0.0,0.0,0.0
22545,,Thailand,15.0,101.0,3/7/20,50.0,1.0,31.0
22546,,Japan,36.0,138.0,3/7/20,461.0,6.0,76.0
22547,,Singapore,1.2833,103.8333,3/7/20,138.0,0.0,78.0
22548,,Nepal,28.1667,84.25,3/7/20,1.0,0.0,1.0
22549,,Malaysia,2.5,112.5,3/7/20,93.0,0.0,23.0
22554,,Cambodia,11.55,104.9167,3/7/20,1.0,0.0,1.0
22555,,Sri Lanka,7.0,81.0,3/7/20,1.0,0.0,1.0
22556,,Germany,51.0,9.0,3/7/20,799.0,0.0,18.0
22557,,Finland,64.0,26.0,3/7/20,15.0,0.0,1.0
22558,,United Arab Emirates,24.0,54.0,3/7/20,45.0,0.0,7.0
22559,,Philippines,13.0,122.0,3/7/20,6.0,1.0,1.0
22560,,India,21.0,78.0,3/7/20,34.0,0.0,3.0
22561,,Italy,43.0,12.0,3/7/20,5883.0,233.0,589.0
22562,,Sweden,63.0,16.0,3/7/20,161.0,0.0,0.0
22563,,Spain,40.0,-4.0,3/7/20,500.0,10.0,30.0
22565,,Belgium,50.8333,4.0,3/7/20,169.0,0.0,1.0
22566,,Egypt,26.0,30.0,3/7/20,15.0,0.0,1.0
22568,,Lebanon,33.8547,35.8623,3/7/20,22.0,0.0,1.0
22569,,Iraq,33.0,44.0,3/7/20,54.0,4.0,0.0
22570,,Oman,21.0,57.0,3/7/20,16.0,0.0,2.0
22571,,Afghanistan,33.0,65.0,3/7/20,1.0,0.0,0.0
22572,,Bahrain,26.0275,50.55,3/7/20,85.0,0.0,4.0
22573,,Kuwait,29.5,47.75,3/7/20,61.0,0.0,0.0
22574,,Algeria,28.0339,1.6596,3/7/20,17.0,0.0,0.0
22575,,Croatia,45.1,15.2,3/7/20,12.0,0.0,0.0
22576,,Switzerland,46.8182,8.2275,3/7/20,268.0,1.0,3.0
22577,,Austria,47.5162,14.5501,3/7/20,79.0,0.0,0.0
22578,,Israel,31.0,35.0,3/7/20,43.0,0.0,2.0
22579,,Pakistan,30.3753,69.3451,3/7/20,6.0,0.0,0.0
22580,,Brazil,-14.235,-51.9253,3/7/20,13.0,0.0,0.0
22581,,Georgia,42.3154,43.3569,3/7/20,4.0,0.0,0.0
22582,,Greece,39.0742,21.8243,3/7/20,46.0,0.0,0.0
22583,,North Macedonia,41.6086,21.7453,3/7/20,3.0,0.0,0.0
22584,,Norway,60.472,8.4689,3/7/20,147.0,0.0,0.0
22585,,Romania,45.9432,24.9668,3/7/20,9.0,0.0,3.0
22586,,Estonia,58.5953,25.0136,3/7/20,10.0,0.0,0.0
22587,,San Marino,43.9424,12.4578,3/7/20,23.0,1.0,0.0
22588,,Belarus,53.7098,27.9534,3/7/20,6.0,0.0,0.0
22589,,Iceland,64.9631,-19.0208,3/7/20,50.0,0.0,0.0
22590,,Lithuania,55.1694,23.8813,3/7/20,1.0,0.0,0.0
22591,,Mexico,23.6345,-102.5528,3/7/20,6.0,0.0,1.0
22592,,New Zealand,-40.9006,174.886,3/7/20,5.0,0.0,0.0
22593,,Nigeria,9.082,8.6753,3/7/20,1.0,0.0,0.0
22595,,Ireland,53.1424,-7.6921,3/7/20,18.0,0.0,0.0
22596,,Luxembourg,49.8153,6.1296,3/7/20,2.0,0.0,0.0
22597,,Monaco,43.7333,7.4167,3/7/20,1.0,0.0,0.0
22598,,Qatar,25.3548,51.1839,3/7/20,8.0,0.0,0.0
22599,,Ecuador,-1.8312,-78.1834,3/7/20,13.0,0.0,0.0
22600,,Azerbaijan,40.1431,47.5769,3/7/20,9.0,0.0,0.0
22601,,Armenia,40.0691,45.0382,3/7/20,1.0,0.0,0.0
22602,,Dominican Republic,18.7357,-70.1627,3/7/20,2.0,0.0,0.0
22603,,Indonesia,-0.7893,113.9213,3/7/20,4.0,0.0,0.0
22604,,Portugal,39.3999,-8.2245,3/7/20,20.0,0.0,0.0
22605,,Andorra,42.5063,1.5218,3/7/20,1.0,0.0,0.0
22607,,Latvia,56.8796,24.6032,3/7/20,1.0,0.0,0.0
22608,,Morocco,31.7917,-7.0926,3/7/20,2.0,0.0,0.0
22609,,Saudi Arabia,24.0,45.0,3/7/20,5.0,0.0,0.0
22610,,Senegal,14.4974,-14.4524,3/7/20,4.0,0.0,0.0
22611,,Argentina,-38.4161,-63.6167,3/7/20,8.0,0.0,0.0
22612,,Chile,-35.6751,-71.543,3/7/20,4.0,0.0,0.0
22613,,Jordan,31.24,36.51,3/7/20,1.0,0.0,0.0
22614,,Ukraine,48.3794,31.1656,3/7/20,1.0,0.0,0.0
22615,,Hungary,47.1625,19.5033,3/7/20,4.0,0.0,0.0
22617,,Liechtenstein,47.14,9.55,3/7/20,1.0,0.0,0.0
22618,,Poland,51.9194,19.1451,3/7/20,5.0,0.0,0.0
22619,,Tunisia,34.0,9.0,3/7/20,1.0,0.0,0.0
22620,,Bosnia and Herzegovina,43.9159,17.6791,3/7/20,3.0,0.0,0.0
22621,,Slovenia,46.1512,14.9955,3/7/20,7.0,0.0,0.0
22622,,South Africa,-30.5595,22.9375,3/7/20,1.0,0.0,0.0
22623,,Bhutan,27.5142,90.4336,3/7/20,1.0,0.0,0.0
22624,,Cameroon,3.848,11.5021,3/7/20,1.0,0.0,0.0
22625,,Colombia,4.5709,-74.2973,3/7/20,1.0,0.0,0.0
22626,,Costa Rica,9.7489,-83.7534,3/7/20,1.0,0.0,0.0
22627,,Peru,-9.19,-75.0152,3/7/20,1.0,0.0,0.0
22628,,Serbia,44.0165,21.0059,3/7/20,1.0,0.0,0.0
22629,,Slovakia,48.669,19.699,3/7/20,1.0,0.0,0.0
22630,,Togo,8.6195,0.8248,3/7/20,1.0,0.0,0.0
22631,,Malta,35.9375,14.3754,3/7/20,3.0,0.0,0.0
22632,,Martinique,14.6415,-61.0242,3/7/20,2.0,0.0,0.0
22633,,Bulgaria,42.7339,25.4858,3/7/20,0.0,0.0,0.0
22634,,Maldives,3.2028,73.2207,3/7/20,0.0,0.0,0.0
22635,,Bangladesh,23.685,90.3563,3/7/20,0.0,0.0,0.0
22636,,Paraguay,-23.4425,-58.4438,3/7/20,0.0,0.0,0.0
22640,,Albania,41.1533,20.1683,3/7/20,0.0,0.0,0.0
22641,,Cyprus,35.1264,33.4299,3/7/20,0.0,0.0,0.0
22642,,Brunei,4.5353,114.7277,3/7/20,0.0,0.0,0.0
22678,,Burkina Faso,12.2383,-1.5616,3/7/20,0.0,0.0,0.0
22679,,Holy See,41.9029,12.4534,3/7/20,1.0,0.0,0.0
22680,,Mongolia,46.8625,103.8467,3/7/20,0.0,0.0,0.0
22681,,Panama,8.538,-80.7821,3/7/20,0.0,0.0,0.0
22700,,Iran,32.0,53.0,3/7/20,5823.0,145.0,1669.0
22701,,"Korea, South",36.0,128.0,3/7/20,7041.0,44.0,135.0
22731,,Czechia,49.8175,15.473,3/7/20,19.0,0.0,0.0
22735,,Taiwan*,23.7,121.0,3/7/20,45.0,1.0,12.0
22736,,Vietnam,16.0,108.0,3/7/20,18.0,0.0,16.0
22737,,Russia,60.0,90.0,3/7/20,13.0,0.0,2.0
22740,,Moldova,47.4116,28.3699,3/7/20,0.0,0.0,0.0
22741,,Bolivia,-16.2902,-63.5887,3/7/20,0.0,0.0,0.0
22744,,Honduras,15.2,-86.2419,3/7/20,0.0,0.0,0.0
22748,,Congo (Kinshasa),-4.0383,21.7587,3/7/20,0.0,0.0,0.0
22749,,Cote d'Ivoire,7.54,-5.5471,3/7/20,0.0,0.0,0.0
22751,,Jamaica,18.1096,-77.2975,3/7/20,0.0,0.0,0.0
22752,,Turkey,38.9637,35.2433,3/7/20,0.0,0.0,0.0
22945,,Cuba,22.0,-80.0,3/7/20,0.0,0.0,0.0
22946,,Guyana,5.0,-58.75,3/7/20,0.0,0.0,0.0
22949,,Kazakhstan,48.0196,66.9237,3/7/20,0.0,0.0,0.0
22953,,Ethiopia,9.145,40.4897,3/7/20,0.0,0.0,0.0
22954,,Sudan,12.8628,30.2176,3/7/20,0.0,0.0,0.0
22955,,Guinea,9.9456,-9.6966,3/7/20,0.0,0.0,0.0
22957,,Kenya,-0.0236,37.9062,3/7/20,0.0,0.0,0.0
22958,,Antigua and Barbuda,17.0608,-61.7964,3/7/20,0.0,0.0,0.0
22960,,Uruguay,-32.5228,-55.7658,3/7/20,0.0,0.0,0.0
22961,,Ghana,7.9465,-1.0232,3/7/20,0.0,0.0,0.0
22963,,Namibia,-22.9576,18.4904,3/7/20,0.0,0.0,0.0
22964,,Seychelles,-4.6796,55.492,3/7/20,0.0,0.0,0.0
22965,,Trinidad and Tobago,10.6918,-61.2225,3/7/20,0.0,0.0,0.0
22966,,Venezuela,6.4238,-66.5897,3/7/20,0.0,0.0,0.0
22967,,Eswatini,-26.5225,31.4659,3/7/20,0.0,0.0,0.0
22968,,Gabon,-0.8037,11.6094,3/7/20,0.0,0.0,0.0
22969,,Guatemala,15.7835,-90.2308,3/7/20,0.0,0.0,0.0
22970,,Mauritania,21.0079,10.9408,3/7/20,0.0,0.0,0.0
22971,,Rwanda,-1.9403,29.8739,3/7/20,0.0,0.0,0.0
22972,,Saint Lucia,13.9094,-60.9789,3/7/20,0.0,0.0,0.0
22973,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/7/20,0.0,0.0,0.0
22974,,Suriname,3.9193,-56.0278,3/7/20,0.0,0.0,0.0
22977,,Kosovo,42.6026,20.903,3/7/20,0.0,0.0,0.0
22980,,Central African Republic,6.6111,20.9394,3/7/20,0.0,0.0,0.0
22981,,Congo (Brazzaville),-4.0383,21.7587,3/7/20,0.0,0.0,0.0
22982,,Equatorial Guinea,1.5,10.0,3/7/20,0.0,0.0,0.0
22984,,Uzbekistan,41.3775,64.5853,3/7/20,0.0,0.0,0.0
22988,,Benin,9.3077,2.3158,3/7/20,0.0,0.0,0.0
22989,,Liberia,6.4281,-9.4295,3/7/20,0.0,0.0,0.0
22991,,Somalia,5.1521,46.1996,3/7/20,0.0,0.0,0.0
22992,,Tanzania,-6.369,34.8888,3/7/20,0.0,0.0,0.0
22996,,Barbados,13.1939,-59.5432,3/7/20,0.0,0.0,0.0
22997,,Montenegro,42.5,19.3,3/7/20,0.0,0.0,0.0
22998,,Kyrgyzstan,41.2044,74.7661,3/7/20,0.0,0.0,0.0
22999,,Mauritius,-20.2,57.5,3/7/20,0.0,0.0,0.0
23001,,Zambia,-15.4167,28.2833,3/7/20,0.0,0.0,0.0
